Date,city,Rainfall_mm
02-04-2003,Tenkasi,396.4
01-05-2003,Tenkasi,95.7
10-06-2003,Tenkasi,85
02-07-2003,Tenkasi,64
01-08-2003,Tenkasi,73
18-09-2003,Tenkasi,73.4
01-10-2003,Tenkasi,780.8
01-11-2003,Tenkasi,315.4
01-12-2003,Tenkasi,160.3
06-01-2004,Tenkasi,178.1
01-02-2004,Tenkasi,96.2
14-03-2004,Tenkasi,42
01-04-2004,Tenkasi,323.7
01-05-2004,Tenkasi,410.2
03-06-2004,Tenkasi,204.6
01-07-2004,Tenkasi,54.4
01-08-2004,Tenkasi,140.7
03-09-2004,Tenkasi,361
02-10-2004,Tenkasi,560.1
01-11-2004,Tenkasi,476
04-12-2004,Tenkasi,57.7
01-01-2005,Tenkasi,9.6
01-02-2005,Tenkasi,131.2
06-03-2005,Tenkasi,415.1
03-04-2005,Tenkasi,430.7
01-05-2005,Tenkasi,100.2
01-06-2005,Tenkasi,124.4
01-07-2005,Tenkasi,433.2
01-08-2005,Tenkasi,67.8
02-09-2005,Tenkasi,123.3
05-10-2005,Tenkasi,306.5
02-11-2005,Tenkasi,625.6
01-12-2005,Tenkasi,405.92
06-01-2006,Tenkasi,119.4
01-03-2006,Tenkasi,577.8
11-04-2006,Tenkasi,152.8
03-05-2006,Tenkasi,156.4
01-06-2006,Tenkasi,90.6
02-07-2006,Tenkasi,112.5
10-08-2006,Tenkasi,126.2
01-09-2006,Tenkasi,209.1
07-10-2006,Tenkasi,825.6
01-11-2006,Tenkasi,921.2
05-12-2006,Tenkasi,45.3
27-01-2007,Tenkasi,33.6
12-02-2007,Tenkasi,19.8
03-03-2007,Tenkasi,60.4
01-04-2007,Tenkasi,422.8
09-05-2007,Tenkasi,36.1
06-06-2007,Tenkasi,274.5
01-07-2007,Tenkasi,208.1
01-08-2007,Tenkasi,224.4
01-09-2007,Tenkasi,369.9
01-10-2007,Tenkasi,556.8
02-11-2007,Tenkasi,507.8
04-12-2007,Tenkasi,265.52
29-01-2008,Tenkasi,44.2
04-02-2008,Tenkasi,321.3
02-03-2008,Tenkasi,740.14
01-04-2008,Tenkasi,206.5
04-06-2008,Tenkasi,65.6
01-07-2008,Tenkasi,163.7
01-08-2008,Tenkasi,231.8
01-09-2008,Tenkasi,127.7
06-10-2008,Tenkasi,733.3
11-11-2008,Tenkasi,258.6
01-12-2008,Tenkasi,113.8
27-01-2009,Tenkasi,24
12-03-2009,Tenkasi,111
06-04-2009,Tenkasi,67.3
07-05-2009,Tenkasi,87
06-06-2009,Tenkasi,57.4
01-07-2009,Tenkasi,178.75
01-08-2009,Tenkasi,157.26
02-09-2009,Tenkasi,100.72
01-10-2009,Tenkasi,362.8
01-11-2009,Tenkasi,884.7
02-12-2009,Tenkasi,182.8
10-01-2010,Tenkasi,66.4
14-03-2010,Tenkasi,48.1
02-04-2010,Tenkasi,203.45
01-05-2010,Tenkasi,132.8
03-06-2010,Tenkasi,124.2
01-07-2010,Tenkasi,305.1
04-08-2010,Tenkasi,93.2
14-09-2010,Tenkasi,284.8
01-10-2010,Tenkasi,424.2
03-11-2010,Tenkasi,624.2
01-12-2010,Tenkasi,156.7
02-01-2011,Tenkasi,45.7
23-02-2011,Tenkasi,178
14-03-2011,Tenkasi,226
04-04-2011,Tenkasi,374
04-05-2011,Tenkasi,33
01-06-2011,Tenkasi,280
06-07-2011,Tenkasi,155.6
05-08-2011,Tenkasi,164.6
01-09-2011,Tenkasi,120
02-10-2011,Tenkasi,735.58
01-11-2011,Tenkasi,453
01-12-2011,Tenkasi,193.9
01-01-2012,Tenkasi,221.2
10-02-2012,Tenkasi,66.2
05-03-2012,Tenkasi,150.2
01-04-2012,Tenkasi,364
02-05-2012,Tenkasi,22
16-06-2012,Tenkasi,16
01-07-2012,Tenkasi,85
05-08-2012,Tenkasi,78.2
01-09-2012,Tenkasi,21.2
07-10-2012,Tenkasi,606.12
01-11-2012,Tenkasi,426.4
06-12-2012,Tenkasi,68.5
01-01-2013,Tenkasi,4.6
14-02-2013,Tenkasi,193.2
06-03-2013,Tenkasi,249.5
03-04-2013,Tenkasi,106.3
02-05-2013,Tenkasi,143.2
01-06-2013,Tenkasi,381.4
01-07-2013,Tenkasi,179.3
05-08-2013,Tenkasi,79.4
01-09-2013,Tenkasi,203.4
01-10-2013,Tenkasi,168.2
01-11-2013,Tenkasi,602.7
01-12-2013,Tenkasi,155.2
08-01-2014,Tenkasi,11.1
21-02-2014,Tenkasi,22.2
01-03-2014,Tenkasi,187.2
06-04-2014,Tenkasi,198.18
01-05-2014,Tenkasi,394.7
03-06-2014,Tenkasi,59.7
01-07-2014,Tenkasi,71.6
01-08-2014,Tenkasi,150.8
01-09-2014,Tenkasi,110.8
01-10-2014,Tenkasi,704.4
02-11-2014,Tenkasi,380.9
01-12-2014,Tenkasi,206.7
01-01-2015,Tenkasi,14.2
14-02-2015,Tenkasi,117.2
01-03-2015,Tenkasi,261.4
01-04-2015,Tenkasi,463.4
02-05-2015,Tenkasi,313.5
01-06-2015,Tenkasi,203.7
13-07-2015,Tenkasi,29.6
12-08-2015,Tenkasi,40.4
03-09-2015,Tenkasi,157.3
01-10-2015,Tenkasi,661.1
01-11-2015,Tenkasi,880
01-12-2015,Tenkasi,451.2
21-01-2016,Tenkasi,8
20-02-2016,Tenkasi,8.4
17-03-2016,Tenkasi,40
09-04-2016,Tenkasi,89.2
01-05-2016,Tenkasi,271.6
03-06-2016,Tenkasi,178.4
04-07-2016,Tenkasi,65
14-08-2016,Tenkasi,12
03-09-2016,Tenkasi,3
14-10-2016,Tenkasi,145.6
01-11-2016,Tenkasi,174.7
02-12-2016,Tenkasi,100.8
22-01-2017,Tenkasi,73.2
14-02-2017,Tenkasi,4.2
04-03-2017,Tenkasi,278.9
01-04-2017,Tenkasi,184.6
01-05-2017,Tenkasi,351.2
02-06-2017,Tenkasi,156.1
02-07-2017,Tenkasi,27.2
02-08-2017,Tenkasi,134
01-09-2017,Tenkasi,342.4
06-10-2017,Tenkasi,122.1
01-11-2017,Tenkasi,444.4
01-12-2017,Tenkasi,424.8
11-01-2018,Tenkasi,9
08-02-2018,Tenkasi,79
13-03-2018,Tenkasi,217.3
02-04-2018,Tenkasi,304
04-05-2018,Tenkasi,210
07-06-2018,Tenkasi,280.2
01-07-2018,Tenkasi,179.2
01-08-2018,Tenkasi,577.2
14-09-2018,Tenkasi,197.4
01-10-2018,Tenkasi,567
01-11-2018,Tenkasi,354
01-12-2018,Tenkasi,92.1
27-01-2019,Tenkasi,25
02-02-2019,Tenkasi,79.4
01-03-2019,Tenkasi,94.2
03-07-2019,Tenkasi,48.2
04-08-2019,Tenkasi,331.5
01-09-2019,Tenkasi,358
01-10-2019,Tenkasi,578.6
01-11-2019,Tenkasi,459.3
01-12-2019,Tenkasi,133.8
05-01-2020,Tenkasi,57.3
05-02-2020,Tenkasi,1
04-03-2020,Tenkasi,136.6
06-04-2020,Tenkasi,278.3
01-05-2020,Tenkasi,220.1
02-06-2020,Tenkasi,61
03-07-2020,Tenkasi,114.8
01-08-2020,Tenkasi,262
01-09-2020,Tenkasi,122
01-10-2020,Tenkasi,312.6
03-11-2020,Tenkasi,362.8
01-12-2020,Tenkasi,220
01-01-2021,Tenkasi,239.6
01-02-2021,Tenkasi,90
09-03-2021,Tenkasi,229.4
06-04-2021,Tenkasi,50.8
01-05-2021,Tenkasi,426
05-06-2021,Tenkasi,90
01-07-2021,Tenkasi,160.6
01-08-2021,Tenkasi,180.6
03-09-2021,Tenkasi,99.4
01-10-2021,Tenkasi,504.5
01-11-2021,Tenkasi,774.6
01-12-2021,Tenkasi,312.6
01-01-2022,Tenkasi,152.7
13-02-2022,Tenkasi,14.8
19-03-2022,Tenkasi,68.9
04-04-2022,Tenkasi,336.9
05-05-2022,Tenkasi,74.8
11-06-2022,Tenkasi,25
01-07-2022,Tenkasi,171.5
01-08-2022,Tenkasi,187
01-09-2022,Tenkasi,82.5
01-10-2022,Tenkasi,313.2
01-11-2022,Tenkasi,723.8
03-12-2022,Tenkasi,280.33
24-01-2023,Tenkasi,53.6
01-02-2023,Tenkasi,26.2
02-03-2023,Tenkasi,261.6
02-04-2023,Tenkasi,430.4
02-05-2023,Tenkasi,251.5
01-06-2023,Tenkasi,47.8
02-07-2023,Tenkasi,394.2
19-08-2023,Tenkasi,14.2
01-09-2023,Tenkasi,218.6
01-10-2023,Tenkasi,639.8
01-11-2023,Tenkasi,1041.7
01-12-2023,Tenkasi,882.4
01-10-2004,Thanjavur,1348.8
01-11-2004,Thanjavur,850.28
03-12-2004,Thanjavur,122.9
20-01-2005,Thanjavur,8.5
02-02-2005,Thanjavur,58.2
07-03-2005,Thanjavur,160.1
03-04-2005,Thanjavur,541.1
01-05-2005,Thanjavur,483.7
06-06-2005,Thanjavur,66.2
02-07-2005,Thanjavur,382.7
01-08-2005,Thanjavur,375.3
01-09-2005,Thanjavur,682.25
02-10-2005,Thanjavur,1003.6
01-11-2005,Thanjavur,1294.6
03-12-2005,Thanjavur,735.1
05-01-2006,Thanjavur,63.4
04-03-2006,Thanjavur,190
15-04-2006,Thanjavur,174.2
04-05-2006,Thanjavur,284.8
04-06-2006,Thanjavur,238.4
13-07-2006,Thanjavur,31.4
08-08-2006,Thanjavur,457.65
01-09-2006,Thanjavur,708.9
02-10-2006,Thanjavur,876.1
01-11-2006,Thanjavur,763.4
01-12-2006,Thanjavur,176.4
10-01-2007,Thanjavur,4.4
11-02-2007,Thanjavur,140.8
08-04-2007,Thanjavur,324.2
03-05-2007,Thanjavur,265.22
06-06-2007,Thanjavur,241.9
01-07-2007,Thanjavur,362.8
01-08-2007,Thanjavur,883.8
01-09-2007,Thanjavur,453.3
01-10-2007,Thanjavur,1014.8
02-11-2007,Thanjavur,216
01-12-2007,Thanjavur,1032.1
04-01-2008,Thanjavur,58.8
08-02-2008,Thanjavur,133.4
01-03-2008,Thanjavur,650.7
01-04-2008,Thanjavur,52.6
08-05-2008,Thanjavur,170.2
02-06-2008,Thanjavur,214.3
02-07-2008,Thanjavur,389.6
02-08-2008,Thanjavur,927.2
01-09-2008,Thanjavur,221.8
02-10-2008,Thanjavur,608.3
18-11-2008,Thanjavur,1853.2
01-12-2008,Thanjavur,330.7
07-01-2009,Thanjavur,85
10-03-2009,Thanjavur,67.6
10-04-2009,Thanjavur,205.4
05-05-2009,Thanjavur,150
01-06-2009,Thanjavur,135.2
01-07-2009,Thanjavur,86.3
01-08-2009,Thanjavur,461.7
01-09-2009,Thanjavur,681.8
03-10-2009,Thanjavur,174.1
01-11-2009,Thanjavur,1401.6
01-12-2009,Thanjavur,965.5
09-01-2010,Thanjavur,139.2
09-04-2010,Thanjavur,64.2
01-05-2010,Thanjavur,307
07-06-2010,Thanjavur,307.6
05-07-2010,Thanjavur,340
04-08-2010,Thanjavur,701.3
03-09-2010,Thanjavur,568.9
01-10-2010,Thanjavur,1048.6
01-11-2010,Thanjavur,1505.9
01-12-2010,Thanjavur,714.6
04-01-2011,Thanjavur,46.4
22-02-2011,Thanjavur,80.8
19-04-2011,Thanjavur,374.9
01-05-2011,Thanjavur,95.8
02-06-2011,Thanjavur,148.6
02-07-2011,Thanjavur,440.2
06-08-2011,Thanjavur,825.9
01-09-2011,Thanjavur,723
01-10-2011,Thanjavur,848.3
01-11-2011,Thanjavur,1016
01-12-2011,Thanjavur,250.8
09-01-2012,Thanjavur,16.4
01-02-2012,Thanjavur,8.4
13-03-2012,Thanjavur,50.4
01-04-2012,Thanjavur,66.6
02-05-2012,Thanjavur,82
07-06-2012,Thanjavur,78
10-07-2012,Thanjavur,164.6
08-08-2012,Thanjavur,535.2
01-09-2012,Thanjavur,559.8
01-10-2012,Thanjavur,1084.6
01-11-2012,Thanjavur,281.26
03-12-2012,Thanjavur,71.95
09-01-2013,Thanjavur,55
15-02-2013,Thanjavur,61.6
05-03-2013,Thanjavur,262.9
18-04-2013,Thanjavur,30
02-05-2013,Thanjavur,184.4
01-06-2013,Thanjavur,244.3
02-07-2013,Thanjavur,115.9
05-08-2013,Thanjavur,624.6
01-09-2013,Thanjavur,580.32
04-10-2013,Thanjavur,558.4
02-11-2013,Thanjavur,461.6
01-12-2013,Thanjavur,232
05-01-2014,Thanjavur,17.2
24-02-2014,Thanjavur,24.8
02-05-2014,Thanjavur,394
03-06-2014,Thanjavur,74
01-07-2014,Thanjavur,339.6
10-08-2014,Thanjavur,496.9
02-09-2014,Thanjavur,342
01-10-2014,Thanjavur,903.14
02-11-2014,Thanjavur,562.2
01-12-2014,Thanjavur,514.8
01-01-2015,Thanjavur,39.5
02-03-2015,Thanjavur,39.6
01-04-2015,Thanjavur,396.5
05-05-2015,Thanjavur,464.9
03-06-2015,Thanjavur,252.2
01-07-2015,Thanjavur,311.7
01-08-2015,Thanjavur,479.4
01-09-2015,Thanjavur,445.7
01-10-2015,Thanjavur,694.2
01-11-2015,Thanjavur,999.1
01-12-2015,Thanjavur,628
19-04-2016,Thanjavur,8
11-05-2016,Thanjavur,426.4
01-06-2016,Thanjavur,292.7
05-07-2016,Thanjavur,367.8
02-08-2016,Thanjavur,553.8
01-09-2016,Thanjavur,382.7
01-10-2016,Thanjavur,479.02
01-11-2016,Thanjavur,246.2
01-12-2016,Thanjavur,239.36
02-01-2017,Thanjavur,264.8
14-02-2017,Thanjavur,27.9
04-03-2017,Thanjavur,210.3
25-04-2017,Thanjavur,11.6
02-05-2017,Thanjavur,178.16
01-06-2017,Thanjavur,447.5
01-07-2017,Thanjavur,255.9
01-08-2017,Thanjavur,1048.2
02-09-2017,Thanjavur,742.6
02-10-2017,Thanjavur,612.6
01-11-2017,Thanjavur,719.3
01-12-2017,Thanjavur,315.3
10-01-2018,Thanjavur,73
14-03-2018,Thanjavur,43.3
02-04-2018,Thanjavur,132
04-05-2018,Thanjavur,346
03-06-2018,Thanjavur,341.7
01-07-2018,Thanjavur,287.5
01-08-2018,Thanjavur,306.8
01-09-2018,Thanjavur,249.3
01-10-2018,Thanjavur,566.8
01-11-2018,Thanjavur,864
04-12-2018,Thanjavur,130.2
19-02-2019,Thanjavur,1.2
04-07-2019,Thanjavur,268.3
01-08-2019,Thanjavur,521.6
01-09-2019,Thanjavur,1183.6
01-10-2019,Thanjavur,788.5
01-11-2019,Thanjavur,720.8
01-12-2019,Thanjavur,334
01-01-2020,Thanjavur,67.7
10-04-2020,Thanjavur,64.7
01-05-2020,Thanjavur,340.3
02-06-2020,Thanjavur,270.6
03-07-2020,Thanjavur,574.8
01-08-2020,Thanjavur,284.8
01-09-2020,Thanjavur,446.4
01-10-2020,Thanjavur,388.9
04-11-2020,Thanjavur,548
01-12-2020,Thanjavur,795.1
01-01-2021,Thanjavur,767
21-02-2021,Thanjavur,26.4
11-04-2021,Thanjavur,173.2
02-05-2021,Thanjavur,319.2
04-06-2021,Thanjavur,238.2
02-07-2021,Thanjavur,435
01-08-2021,Thanjavur,759
01-09-2021,Thanjavur,682.6
01-10-2021,Thanjavur,1008.1
01-11-2021,Thanjavur,1710.2
01-12-2021,Thanjavur,266.4
01-01-2022,Thanjavur,299.6
11-02-2022,Thanjavur,72.5
05-03-2022,Thanjavur,140.2
03-04-2022,Thanjavur,205.5
05-05-2022,Thanjavur,198
01-06-2022,Thanjavur,239.6
01-07-2022,Thanjavur,624.7
01-08-2022,Thanjavur,521.8
01-09-2022,Thanjavur,630
04-10-2022,Thanjavur,870.8
01-11-2022,Thanjavur,608.5
01-12-2022,Thanjavur,633.7
08-01-2023,Thanjavur,40.5
02-02-2023,Thanjavur,125.9
01-03-2023,Thanjavur,255.2
03-04-2023,Thanjavur,248.2
01-05-2023,Thanjavur,496
06-06-2023,Thanjavur,357.5
02-07-2023,Thanjavur,219.3
07-08-2023,Thanjavur,537.1
01-09-2023,Thanjavur,667.8
01-10-2023,Thanjavur,613.7
01-11-2023,Thanjavur,853.9
01-12-2023,Thanjavur,238.5
13-02-1990,The Nilgiris,5
02-08-1994,The Nilgiris,9
11-02-1996,The Nilgiris,81
19-03-1996,The Nilgiris,78.8
02-04-1996,The Nilgiris,395.7
01-05-1996,The Nilgiris,523.5
01-06-1996,The Nilgiris,1003.9
07-07-1996,The Nilgiris,935.4
01-08-1996,The Nilgiris,578.2
01-09-1996,The Nilgiris,705.7
01-10-1996,The Nilgiris,688.9
01-11-1996,The Nilgiris,262.6
07-12-1996,The Nilgiris,578.4
01-01-1997,The Nilgiris,175.4
01-04-1997,The Nilgiris,88
01-05-1997,The Nilgiris,335.5
02-06-1997,The Nilgiris,555
01-07-1997,The Nilgiris,883.7
01-09-1997,The Nilgiris,524.7
01-10-1997,The Nilgiris,872
01-11-1997,The Nilgiris,759.2
01-12-1997,The Nilgiris,463.9
24-01-1998,The Nilgiris,26.2
26-03-1998,The Nilgiris,13
01-04-1998,The Nilgiris,197.9
01-05-1998,The Nilgiris,401.4
01-06-1998,The Nilgiris,1000.3
01-07-1998,The Nilgiris,1269.2
01-08-1998,The Nilgiris,1214.8
01-09-1998,The Nilgiris,1314.5
01-10-1998,The Nilgiris,564.3
01-11-1998,The Nilgiris,1187.1
01-12-1998,The Nilgiris,970.4
05-02-1999,The Nilgiris,197.2
15-03-1999,The Nilgiris,42
02-04-1999,The Nilgiris,411.7
01-05-1999,The Nilgiris,551.3
01-06-1999,The Nilgiris,953.7
01-07-1999,The Nilgiris,1002.6
01-08-1999,The Nilgiris,421
01-09-1999,The Nilgiris,747.8
01-10-1999,The Nilgiris,1493.5
01-11-1999,The Nilgiris,826.9
01-12-1999,The Nilgiris,176.5
10-01-2000,The Nilgiris,103
04-02-2000,The Nilgiris,288.9
11-03-2000,The Nilgiris,25
04-04-2000,The Nilgiris,206.1
01-05-2000,The Nilgiris,396.5
01-06-2000,The Nilgiris,745.2
01-07-2000,The Nilgiris,777.1
01-08-2000,The Nilgiris,1313.6
01-09-2000,The Nilgiris,745.6
01-10-2000,The Nilgiris,497.7
01-11-2000,The Nilgiris,978.4
01-12-2000,The Nilgiris,563.6
01-01-2001,The Nilgiris,403.7
01-02-2001,The Nilgiris,215
03-03-2001,The Nilgiris,71.9
01-04-2001,The Nilgiris,651.1
06-05-2001,The Nilgiris,168.1
03-06-2001,The Nilgiris,960.2
01-07-2001,The Nilgiris,1117
01-08-2001,The Nilgiris,895
01-09-2001,The Nilgiris,576.5
01-10-2001,The Nilgiris,601.4
01-11-2001,The Nilgiris,863.7
01-12-2001,The Nilgiris,500.4
07-01-2002,The Nilgiris,46.6
03-02-2002,The Nilgiris,27.3
16-03-2002,The Nilgiris,179.9
01-04-2002,The Nilgiris,292.7
03-05-2002,The Nilgiris,622.3
01-06-2002,The Nilgiris,752.6
02-07-2002,The Nilgiris,371.5
01-08-2002,The Nilgiris,803.5
01-09-2002,The Nilgiris,377.7
01-10-2002,The Nilgiris,1271.6
01-11-2002,The Nilgiris,751.6
06-12-2002,The Nilgiris,88.1
02-02-2003,The Nilgiris,71.3
14-03-2003,The Nilgiris,594.8
01-04-2003,The Nilgiris,328.8
02-05-2003,The Nilgiris,284.5
01-06-2003,The Nilgiris,615
01-07-2003,The Nilgiris,803.1
01-08-2003,The Nilgiris,496.9
01-09-2003,The Nilgiris,319.5
01-10-2003,The Nilgiris,779.5
02-11-2003,The Nilgiris,541.9
01-12-2003,The Nilgiris,78.8
01-01-2004,The Nilgiris,137
08-02-2004,The Nilgiris,48.4
24-03-2004,The Nilgiris,50.1
01-04-2004,The Nilgiris,410.2
01-05-2004,The Nilgiris,1465.7
01-06-2004,The Nilgiris,1420.1
01-07-2004,The Nilgiris,727.1
01-08-2004,The Nilgiris,704.7
02-09-2004,The Nilgiris,929.2
01-10-2004,The Nilgiris,1177
01-11-2004,The Nilgiris,652.7
15-12-2004,The Nilgiris,3.2
02-01-2005,The Nilgiris,84
01-02-2005,The Nilgiris,32
06-03-2005,The Nilgiris,172
01-04-2005,The Nilgiris,760
01-05-2005,The Nilgiris,499
01-06-2005,The Nilgiris,783
01-07-2005,The Nilgiris,2469
01-08-2005,The Nilgiris,1474
01-09-2005,The Nilgiris,1337
03-10-2005,The Nilgiris,1179
01-11-2005,The Nilgiris,866
02-12-2005,The Nilgiris,248
09-01-2006,The Nilgiris,106
04-03-2006,The Nilgiris,238
07-04-2006,The Nilgiris,292
04-05-2006,The Nilgiris,1118
01-06-2006,The Nilgiris,1169
01-07-2006,The Nilgiris,2041
01-08-2006,The Nilgiris,1077
01-09-2006,The Nilgiris,1571
01-10-2006,The Nilgiris,1406
01-11-2006,The Nilgiris,1051
01-12-2006,The Nilgiris,99
19-01-2007,The Nilgiris,46
18-02-2007,The Nilgiris,93
15-03-2007,The Nilgiris,71.3
02-04-2007,The Nilgiris,368.5
02-05-2007,The Nilgiris,502.3
01-06-2007,The Nilgiris,2081
01-07-2007,The Nilgiris,1791
01-08-2007,The Nilgiris,1577
01-09-2007,The Nilgiris,1283
01-10-2007,The Nilgiris,823
02-11-2007,The Nilgiris,293
04-12-2007,The Nilgiris,471
05-01-2008,The Nilgiris,13.2
04-02-2008,The Nilgiris,579.2
02-03-2008,The Nilgiris,982.9
01-04-2008,The Nilgiris,254.4
02-05-2008,The Nilgiris,565.3
01-06-2008,The Nilgiris,1171.9
01-07-2008,The Nilgiris,1557.6
01-08-2008,The Nilgiris,1066.6
01-09-2008,The Nilgiris,801.8
05-10-2008,The Nilgiris,1141.8
17-11-2008,The Nilgiris,186.5
01-12-2008,The Nilgiris,149.2
09-01-2009,The Nilgiris,10.7
11-03-2009,The Nilgiris,357.9
10-04-2009,The Nilgiris,325.4
04-05-2009,The Nilgiris,507.8
01-06-2009,The Nilgiris,1083.7
01-07-2009,The Nilgiris,2639.7
01-08-2009,The Nilgiris,873.9
01-09-2009,The Nilgiris,923.4
01-10-2009,The Nilgiris,753.7
01-11-2009,The Nilgiris,2094.1
02-12-2009,The Nilgiris,381.5
10-01-2010,The Nilgiris,73.6
25-02-2010,The Nilgiris,12
28-03-2010,The Nilgiris,85.4
03-04-2010,The Nilgiris,303.5
01-05-2010,The Nilgiris,527.3
02-06-2010,The Nilgiris,1220.95
01-07-2010,The Nilgiris,1262.5
01-08-2010,The Nilgiris,1420.1
03-09-2010,The Nilgiris,841.7
01-10-2010,The Nilgiris,851.7
01-11-2010,The Nilgiris,941.6
01-12-2010,The Nilgiris,242.9
03-01-2011,The Nilgiris,39
23-02-2011,The Nilgiris,317.4
23-03-2011,The Nilgiris,70
03-04-2011,The Nilgiris,513.3
01-05-2011,The Nilgiris,474.4
01-06-2011,The Nilgiris,1717
01-07-2011,The Nilgiris,1225.4
01-08-2011,The Nilgiris,1241.7
01-09-2011,The Nilgiris,967.7
01-10-2011,The Nilgiris,1054.1
01-11-2011,The Nilgiris,568
01-12-2011,The Nilgiris,117.8
01-01-2012,The Nilgiris,50
01-02-2012,The Nilgiris,2
14-03-2012,The Nilgiris,129.8
01-04-2012,The Nilgiris,265.6
01-05-2012,The Nilgiris,344.1
01-06-2012,The Nilgiris,1047.7
01-07-2012,The Nilgiris,880
01-08-2012,The Nilgiris,1267.8
01-09-2012,The Nilgiris,1509.7
01-10-2012,The Nilgiris,1145.9
01-11-2012,The Nilgiris,357.5
04-12-2012,The Nilgiris,112.4
01-01-2013,The Nilgiris,5.8
06-02-2013,The Nilgiris,110.6
06-03-2013,The Nilgiris,257.6
02-04-2013,The Nilgiris,338.98
04-05-2013,The Nilgiris,414.8
01-06-2013,The Nilgiris,1982.7
01-07-2013,The Nilgiris,1857
01-08-2013,The Nilgiris,1158
01-09-2013,The Nilgiris,992.8
01-10-2013,The Nilgiris,906.2
01-11-2013,The Nilgiris,479.7
02-12-2013,The Nilgiris,145.4
18-02-2014,The Nilgiris,155.3
02-03-2014,The Nilgiris,271.1
09-04-2014,The Nilgiris,206.6
01-05-2014,The Nilgiris,897.54
01-06-2014,The Nilgiris,559.04
01-07-2014,The Nilgiris,1788.6
01-08-2014,The Nilgiris,1269.5
01-09-2014,The Nilgiris,1105.7
01-10-2014,The Nilgiris,1109.6
02-11-2014,The Nilgiris,398.2
01-12-2014,The Nilgiris,371.3
24-01-2015,The Nilgiris,6.8
28-02-2015,The Nilgiris,3.1
01-03-2015,The Nilgiris,466.9
01-04-2015,The Nilgiris,589.5
01-05-2015,The Nilgiris,674.4
01-06-2015,The Nilgiris,2057.3
01-07-2015,The Nilgiris,748.7
01-08-2015,The Nilgiris,557.5
01-09-2015,The Nilgiris,578.6
01-10-2015,The Nilgiris,608.8
01-11-2015,The Nilgiris,986.6
01-12-2015,The Nilgiris,222.8
19-01-2016,The Nilgiris,98.6
16-02-2016,The Nilgiris,4
15-03-2016,The Nilgiris,30.2
07-04-2016,The Nilgiris,41.2
03-05-2016,The Nilgiris,437.2
01-06-2016,The Nilgiris,1182.5
01-07-2016,The Nilgiris,1050.7
01-08-2016,The Nilgiris,437
01-09-2016,The Nilgiris,357
01-10-2016,The Nilgiris,165
01-11-2016,The Nilgiris,384.5
02-12-2016,The Nilgiris,237.4
21-01-2017,The Nilgiris,265.2
05-03-2017,The Nilgiris,530.3
06-04-2017,The Nilgiris,241.8
01-05-2017,The Nilgiris,577.3
01-06-2017,The Nilgiris,901
01-07-2017,The Nilgiris,925
01-08-2017,The Nilgiris,1052.2
01-09-2017,The Nilgiris,1313.35
01-10-2017,The Nilgiris,489.3
01-11-2017,The Nilgiris,330.6
01-12-2017,The Nilgiris,410
10-01-2018,The Nilgiris,10
07-02-2018,The Nilgiris,108
14-03-2018,The Nilgiris,200.8
01-04-2018,The Nilgiris,506
01-05-2018,The Nilgiris,782.8
03-06-2018,The Nilgiris,1575.2
01-07-2018,The Nilgiris,1764.5
01-08-2018,The Nilgiris,1840.5
01-09-2018,The Nilgiris,562
01-10-2018,The Nilgiris,744.1
01-11-2018,The Nilgiris,457.8
01-12-2018,The Nilgiris,40
11-02-2019,The Nilgiris,52
02-03-2019,The Nilgiris,178
01-07-2019,The Nilgiris,1248
02-08-2019,The Nilgiris,3798
01-09-2019,The Nilgiris,1407.5
01-10-2019,The Nilgiris,1463.3
01-11-2019,The Nilgiris,570.5
01-12-2019,The Nilgiris,315
01-01-2020,The Nilgiris,87
06-02-2020,The Nilgiris,10
03-03-2020,The Nilgiris,94
07-04-2020,The Nilgiris,209.6
01-05-2020,The Nilgiris,586
01-06-2020,The Nilgiris,1131.8
01-07-2020,The Nilgiris,1233.6
01-08-2020,The Nilgiris,3152.9
01-09-2020,The Nilgiris,1717
01-10-2020,The Nilgiris,480.5
02-11-2020,The Nilgiris,749.5
01-12-2020,The Nilgiris,261.5
01-01-2021,The Nilgiris,399.5
01-02-2021,The Nilgiris,217
11-03-2021,The Nilgiris,184.5
05-04-2021,The Nilgiris,477.2
02-05-2021,The Nilgiris,1197.8
01-06-2021,The Nilgiris,1347.8
01-07-2021,The Nilgiris,1737.9
01-08-2021,The Nilgiris,1052.2
01-09-2021,The Nilgiris,1001.1
01-10-2021,The Nilgiris,1474
01-11-2021,The Nilgiris,1005.2
01-12-2021,The Nilgiris,280
01-01-2022,The Nilgiris,208.5
08-03-2022,The Nilgiris,217.9
02-04-2022,The Nilgiris,79
01-07-2022,The Nilgiris,2746
01-08-2022,The Nilgiris,2320
01-09-2022,The Nilgiris,1269
01-10-2022,The Nilgiris,796
01-11-2022,The Nilgiris,523
02-12-2022,The Nilgiris,630
24-01-2023,The Nilgiris,62
04-02-2023,The Nilgiris,18
16-03-2023,The Nilgiris,406.6
02-04-2023,The Nilgiris,608.4
01-05-2023,The Nilgiris,903.8
01-06-2023,The Nilgiris,823.6
01-07-2023,The Nilgiris,2020
01-08-2023,The Nilgiris,433
01-09-2023,The Nilgiris,1073.2
01-10-2023,The Nilgiris,664
01-11-2023,The Nilgiris,1186.3
01-12-2023,The Nilgiris,452.6
